,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_id,exp_stage,block_num,stimulus_duration,CTI,cue_location,stim_location,condition,correct_response,choices,correct_trial,ITIParams,current_question,current_key_answer,attention_check_percent
1145,,html-keyboard-response,1145,1231635,0.0-3.2-272.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1146,,html-keyboard-response,1146,1232138,0.0-3.2-273.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1147,,html-keyboard-response,1147,1233144,0.0-3.2-274.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1148,,html-keyboard-response,1148,1234651,0.0-3.2-275.2,426.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,2.0,1000.0,,right,left,invalid,",","[',', '.']",1,,,,
1149,,html-keyboard-response,1149,1235120,0.0-3.2-276.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,463.27066444727654,,,test,2.0,463.27066444727654,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1150,,html-keyboard-response,1150,1235625,0.0-3.2-277.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1151,,html-keyboard-response,1151,1236129,0.0-3.2-278.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1152,,html-keyboard-response,1152,1236235,0.0-3.2-279.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1153,,html-keyboard-response,1153,1237741,0.0-3.2-280.2,465.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,2.0,1000.0,,none,left,nocue,",","[',', '.']",1,,,,
1154,,html-keyboard-response,1154,1240275,0.0-3.2-281.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,2529.5886126213913,,,test,2.0,2529.5886126213913,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1155,,html-keyboard-response,1155,1240778,0.0-3.2-282.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1156,,html-keyboard-response,1156,1241281,0.0-3.2-283.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1157,,html-keyboard-response,1157,1241835,0.0-3.2-284.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1158,,html-keyboard-response,1158,1243341,0.0-3.2-285.2,423.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,2.0,1000.0,,both,left,doublecue,",","[',', '.']",1,,,,
1159,,html-keyboard-response,1159,1243647,0.0-3.2-286.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,299.442373606987,,,test,2.0,299.442373606987,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1160,,html-keyboard-response,1160,1244151,0.0-3.2-287.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1161,,html-keyboard-response,1161,1244656,0.0-3.2-288.2,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1162,,html-keyboard-response,1162,1244763,0.0-3.2-289.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1163,,html-keyboard-response,1163,1246269,0.0-3.2-290.2,415.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,2.0,1000.0,,left,right,invalid,.,"[',', '.']",0,,,,
1164,,html-keyboard-response,1164,1246538,0.0-3.2-291.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,262.3264178559172,,,test,2.0,262.3264178559172,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1165,,html-keyboard-response,1165,1247042,0.0-3.2-292.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1166,,html-keyboard-response,1166,1247548,0.0-3.2-293.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1167,,html-keyboard-response,1167,1248555,0.0-3.2-294.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1168,,html-keyboard-response,1168,1250062,0.0-3.2-295.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,right,right,valid,.,"[',', '.']",0,,,,
1169,,html-keyboard-response,1169,1250617,0.0-3.2-296.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,553.8139823239825,,,test,2.0,553.8139823239825,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1170,,html-keyboard-response,1170,1251121,0.0-3.2-297.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1171,,html-keyboard-response,1171,1251624,0.0-3.2-298.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1172,,html-keyboard-response,1172,1252177,0.0-3.2-299.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1173,,html-keyboard-response,1173,1253682,0.0-3.2-300.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
1174,,html-keyboard-response,1174,1253796,0.0-3.2-301.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,111.91785121431849,,,test,2.0,111.91785121431849,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1175,,html-keyboard-response,1175,1254298,0.0-3.2-302.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1176,,html-keyboard-response,1176,1254805,0.0-3.2-303.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1177,,html-keyboard-response,1177,1255361,0.0-3.2-304.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1178,,html-keyboard-response,1178,1256867,0.0-3.2-305.2,1458.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,2.0,1000.0,,none,left,nocue,",","[',', '.']",1,,,,
1179,,html-keyboard-response,1179,1257097,0.0-3.2-306.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,227.0145350559791,,,test,2.0,227.0145350559791,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1180,,html-keyboard-response,1180,1257601,0.0-3.2-307.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1181,,html-keyboard-response,1181,1258107,0.0-3.2-308.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1182,,html-keyboard-response,1182,1258213,0.0-3.2-309.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1183,,html-keyboard-response,1183,1259719,0.0-3.2-310.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,left,doublecue,",","[',', '.']",0,,,,
1184,,html-keyboard-response,1184,1259725,0.0-3.2-311.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,4.649880423774159,,,test,2.0,4.649880423774159,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1185,,html-keyboard-response,1185,1260227,0.0-3.2-312.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1186,,html-keyboard-response,1186,1260731,0.0-3.2-313.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1187,,html-keyboard-response,1187,1261735,0.0-3.2-314.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1188,,html-keyboard-response,1188,1263241,0.0-3.2-315.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,right,right,valid,.,"[',', '.']",0,,,,
1189,,html-keyboard-response,1189,1263870,0.0-3.2-316.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,622.3189708020557,,,test,2.0,622.3189708020557,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1190,,html-keyboard-response,1190,1264373,0.0-3.2-317.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1191,,html-keyboard-response,1191,1264877,0.0-3.2-318.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1192,,html-keyboard-response,1192,1265430,0.0-3.2-319.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1193,,html-keyboard-response,1193,1266934,0.0-3.2-320.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,left,left,valid,",","[',', '.']",0,,,,
1194,,html-keyboard-response,1194,1267003,0.0-3.2-321.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,65.79495889287378,,,test,2.0,65.79495889287378,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1195,,html-keyboard-response,1195,1267505,0.0-3.2-322.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
